date,generation biomass_daily_max,generation fossil brown coal/lignite_daily_max,generation fossil gas_daily_max,generation fossil hard coal_daily_max,generation fossil oil_daily_max,generation hydro pumped storage consumption_daily_max,generation hydro run-of-river and poundage_daily_max,generation hydro water reservoir_daily_max,generation nuclear_daily_max,generation other_daily_max,generation other renewable_daily_max,generation solar_daily_max,generation waste_daily_max,generation wind onshore_daily_max,forecast solar day ahead_daily_max,forecast wind onshore day ahead_daily_max,total load forecast_daily_max,total load actual_daily_max,price day ahead_daily_max,price actual_daily_max,gen_total_daily_max,month,day_of_week
2016-03-09,392.0,663.0,6103.0,6234.0,305.0,173.0,780.0,3705.0,6964.0,58.0,96.0,4806.0,322.0,3367.0,4789.0,3356.0,32688.0,32629.0,46.69,40.0,34640.0,03,Wednesday
2016-03-10,367.0,949.0,7017.0,4979.0,309.0,208.0,469.0,4940.0,7010.0,62.0,87.0,4862.0,287.0,4847.0,5039.0,4911.0,33273.0,33081.0,56.65,50.18,35538.0,03,Thursday
2016-03-11,363.0,893.0,12635.0,6090.0,302.0,474.0,516.0,4868.0,6032.0,59.0,97.0,2561.0,321.0,2055.0,2742.0,2106.0,32692.0,32828.0,72.19,49.46,35081.0,03,Friday
2016-03-12,370.0,633.0,8403.0,6593.0,255.0,1281.0,794.0,3635.0,5062.0,58.0,92.0,1325.0,301.0,8803.0,1323.0,8749.0,31549.0,31615.0,68.41,46.96,30622.0,03,Saturday
2016-03-13,449.0,0.0,3502.0,1431.0,283.0,2636.0,1506.0,6482.0,7112.0,94.0,70.0,5478.0,211.0,7589.0,5514.0,7691.0,31555.0,31713.0,35.09,43.96,36503.0,03,Sunday
2016-03-14,457.0,322.0,7967.0,4562.0,334.0,1781.0,1547.0,8746.0,7110.0,97.0,83.0,4255.0,218.0,6557.0,4539.0,6598.0,36578.0,36647.0,59.81,69.59,37090.0,03,Monday
2016-03-15,422.0,322.0,7820.0,4921.0,352.0,464.0,1555.0,7844.0,7108.0,94.0,80.0,2584.0,226.0,3841.0,2585.0,3854.0,36603.0,36715.0,50.09,60.84,35104.0,03,Tuesday
2016-03-16,426.0,238.0,5251.0,4767.0,333.0,1530.0,1477.0,7976.0,7110.0,95.0,78.0,3642.0,228.0,8338.0,3753.0,8284.0,36782.0,36557.0,43.89,54.18,37722.0,03,Wednesday
2016-03-17,452.0,333.0,7699.0,5118.0,349.0,1181.0,1518.0,8316.0,7107.0,96.0,84.0,3793.0,219.0,3588.0,4386.0,3550.0,36279.0,36274.0,48.01,58.73,37023.0,03,Thursday
2016-03-18,480.0,329.0,6339.0,5147.0,352.0,1193.0,1585.0,7689.0,7104.0,101.0,82.0,2183.0,211.0,2587.0,2506.0,2674.0,35698.0,35274.0,50.09,57.03,33843.0,03,Friday
2016-03-19,511.0,306.0,4511.0,4520.0,323.0,1271.0,1463.0,7497.0,7103.0,91.0,81.0,2440.0,224.0,3500.0,2256.0,3481.0,31476.0,31215.0,45.98,54.52,31101.0,03,Saturday
2016-03-20,514.0,0.0,4882.0,4270.0,289.0,1745.0,1451.0,6618.0,7105.0,92.0,76.0,2823.0,221.0,2605.0,3342.0,2707.0,30669.0,30600.0,45.98,56.87,30126.0,03,Sunday
2016-03-21,528.0,0.0,5532.0,4388.0,351.0,2126.0,1519.0,6616.0,7106.0,93.0,70.0,2146.0,220.0,6572.0,2493.0,6620.0,35066.0,35206.0,41.22,50.46,34024.0,03,Monday
2016-03-22,520.0,0.0,4789.0,3839.0,356.0,1573.0,1581.0,6759.0,7107.0,93.0,71.0,2310.0,216.0,9257.0,2272.0,9215.0,34734.0,34479.0,40.64,51.78,34070.0,03,Tuesday
2016-03-23,503.0,0.0,3843.0,2344.0,359.0,2366.0,1579.0,5957.0,7105.0,92.0,80.0,3656.0,215.0,12979.0,3603.0,12961.0,33559.0,33353.0,37.16,50.08,39030.0,03,Wednesday
2016-03-24,498.0,0.0,3671.0,1548.0,308.0,1807.0,1458.0,7344.0,7103.0,92.0,80.0,5682.0,220.0,10481.0,5657.0,10638.0,28634.0,29181.0,35.18,47.23,33778.0,03,Thursday
2016-03-25,507.0,0.0,4233.0,1237.0,294.0,3743.0,1534.0,6028.0,7105.0,92.0,79.0,3986.0,217.0,7634.0,4395.0,7662.0,27783.0,27478.0,33.08,45.16,33644.0,03,Friday
2016-03-26,499.0,0.0,3915.0,1178.0,256.0,3591.0,1552.0,3867.0,7097.0,91.0,67.0,3222.0,219.0,12185.0,3613.0,12140.0,29430.0,29266.0,30.0,41.88,34940.0,03,Saturday
2016-03-27,472.0,0.0,3342.0,1223.0,229.0,3984.0,1667.0,5719.0,5760.0,90.0,56.0,4042.0,217.0,11198.0,4176.0,11173.0,28990.0,28436.0,28.78,37.22,32677.0,03,Sunday
2016-03-28,461.0,0.0,3471.0,1501.0,335.0,3274.0,1794.0,6366.0,5564.0,90.0,62.0,2810.0,219.0,11296.0,3015.0,11349.0,30677.0,31114.0,30.0,41.99,33151.0,03,Monday
2016-03-29,481.0,0.0,5345.0,2161.0,347.0,3766.0,1846.0,7865.0,6869.0,91.0,80.0,4526.0,222.0,9033.0,4461.0,8996.0,33490.0,33009.0,52.71,63.1,36658.0,03,Tuesday
2016-03-30,480.0,0.0,4179.0,2131.0,353.0,2037.0,1863.0,6769.0,7095.0,92.0,76.0,5058.0,228.0,9535.0,5013.0,9430.0,33138.0,32682.0,38.4,48.15,38273.0,03,Wednesday
2016-03-31,475.0,0.0,3890.0,1697.0,364.0,3409.0,1877.0,6092.0,7099.0,87.0,79.0,3678.0,219.0,13146.0,3790.0,13163.0,33410.0,33382.0,31.99,43.11,39992.0,03,Thursday
2016-04-01,433.0,0.0,5301.0,2154.0,424.0,3302.0,963.0,5600.0,6084.0,96.0,78.0,690.0,210.0,14789.0,846.0,14822.0,33652.0,32193.0,43.0,58.12,31551.0,04,Friday
2016-04-02,546.0,0.0,6464.0,4551.0,400.0,3217.0,1054.0,8175.0,6102.0,101.0,85.0,4224.0,238.0,9054.0,3738.0,8907.0,36493.0,35934.0,49.34,41.41,34929.0,04,Saturday
2016-04-03,512.0,0.0,4240.0,1662.0,343.0,2085.0,1639.0,7697.0,7113.0,95.0,78.0,3901.0,206.0,14273.0,4139.0,14329.0,35066.0,35306.0,33.97,34.06,40218.0,04,Sunday
2016-04-04,396.0,0.0,4709.0,1848.0,351.0,1506.0,1864.0,8380.0,7101.0,54.0,89.0,926.0,152.0,8743.0,923.0,8883.0,34137.0,34481.0,36.43,46.92,32459.0,04,Monday
2016-04-05,336.0,0.0,5966.0,1791.0,288.0,893.0,1648.0,8521.0,5092.0,22.0,96.0,4253.0,260.0,6657.0,4086.0,6807.0,31670.0,31581.0,43.51,39.58,31433.0,04,Tuesday
2016-04-06,340.0,0.0,5249.0,2044.0,306.0,1154.0,1472.0,5659.0,6074.0,58.0,89.0,4978.0,253.0,3612.0,4685.0,3586.0,28469.0,28475.0,43.36,48.58,29932.0,04,Wednesday
2016-04-07,363.0,649.0,7243.0,6152.0,313.0,992.0,1036.0,3938.0,6986.0,60.0,87.0,4965.0,301.0,7729.0,4967.0,7778.0,35752.0,35586.0,47.12,41.05,38701.0,04,Thursday
2016-04-08,411.0,926.0,5807.0,6027.0,311.0,574.0,978.0,4527.0,6947.0,58.0,91.0,5047.0,325.0,7586.0,5015.0,7485.0,36538.0,36619.0,47.89,42.08,39509.0,04,Friday
2016-04-09,395.0,662.0,6482.0,6320.0,243.0,418.0,783.0,4313.0,6970.0,58.0,92.0,4855.0,320.0,4109.0,4870.0,4171.0,31851.0,32627.0,48.0,39.73,34236.0,04,Saturday
2016-04-10,357.0,967.0,8301.0,4985.0,302.0,90.0,532.0,4546.0,7008.0,54.0,88.0,4539.0,283.0,5201.0,4788.0,5156.0,33729.0,33708.0,55.99,33.38,36070.0,04,Sunday
2016-04-11,356.0,896.0,12017.0,5887.0,315.0,663.0,583.0,4754.0,6032.0,59.0,100.0,787.0,323.0,6834.0,1037.0,6481.0,31878.0,32759.0,67.69,43.03,34505.0,04,Monday
2016-04-12,366.0,638.0,4489.0,4853.0,214.0,3827.0,776.0,2297.0,5060.0,58.0,83.0,823.0,262.0,8822.0,770.0,8893.0,30820.0,30680.0,64.99,43.02,26948.0,04,Tuesday
2016-04-13,236.0,0.0,5092.0,1582.0,292.0,2571.0,1830.0,8026.0,7099.0,54.0,84.0,3460.0,229.0,11177.0,3407.0,11144.0,33384.0,33248.0,31.31,42.99,39012.0,04,Wednesday
2016-04-14,233.0,0.0,4957.0,1188.0,288.0,1796.0,1922.0,7840.0,7100.0,59.0,90.0,4652.0,227.0,9165.0,4703.0,9213.0,32904.0,32983.0,31.53,41.86,37830.0,04,Thursday
2016-04-15,222.0,0.0,5509.0,1670.0,290.0,1797.0,1937.0,8142.0,7104.0,54.0,89.0,3796.0,250.0,10516.0,4023.0,10456.0,32902.0,32760.0,34.7,43.25,36947.0,04,Friday
2016-04-16,208.0,0.0,3303.0,1254.0,230.0,3196.0,1923.0,7673.0,7095.0,55.0,74.0,2463.0,259.0,11619.0,2658.0,11475.0,29149.0,29151.0,24.31,32.18,36632.0,04,Saturday
2016-04-17,206.0,0.0,4064.0,1301.0,205.0,2244.0,1897.0,9052.0,7098.0,55.0,72.0,4153.0,263.0,6232.0,3553.0,6390.0,28898.0,28781.0,42.69,51.88,32370.0,04,Sunday
2016-04-18,217.0,0.0,5711.0,1951.0,292.0,1107.0,1874.0,9050.0,7099.0,55.0,86.0,4761.0,265.0,8688.0,4674.0,8777.0,32928.0,32351.0,41.51,49.95,37673.0,04,Monday
2016-04-19,226.0,0.0,4458.0,1631.0,295.0,2484.0,1909.0,8761.0,7093.0,53.0,86.0,1542.0,261.0,10223.0,1666.0,10174.0,32692.0,33135.0,36.0,44.27,35377.0,04,Tuesday
2016-04-20,237.0,0.0,5936.0,1687.0,280.0,2452.0,1937.0,8891.0,7097.0,56.0,97.0,1508.0,274.0,5676.0,1815.0,5805.0,33133.0,33381.0,46.39,56.03,32027.0,04,Wednesday
2016-04-21,252.0,0.0,7244.0,1633.0,274.0,2295.0,1921.0,9267.0,7091.0,59.0,100.0,3837.0,248.0,4882.0,3342.0,4975.0,33021.0,32661.0,58.0,67.5,32463.0,04,Thursday
2016-04-22,250.0,0.0,6500.0,1732.0,274.0,1869.0,1914.0,9118.0,7093.0,60.0,96.0,3016.0,236.0,1477.0,2803.0,1481.0,32701.0,32415.0,46.43,55.34,31635.0,04,Friday
2016-04-23,235.0,0.0,4116.0,1281.0,217.0,1810.0,1904.0,7248.0,7097.0,54.0,75.0,2772.0,221.0,7096.0,2786.0,7108.0,28702.0,28136.0,28.01,35.83,31169.0,04,Saturday
2016-04-24,214.0,0.0,3584.0,1113.0,185.0,2751.0,1822.0,7550.0,7094.0,52.0,63.0,5376.0,216.0,9099.0,5430.0,9270.0,28323.0,27751.0,24.37,34.47,37980.0,04,Sunday
2016-04-25,226.0,0.0,4620.0,1668.0,319.0,1480.0,1829.0,8345.0,7097.0,62.0,83.0,5542.0,249.0,7983.0,5802.0,8068.0,32182.0,31591.0,39.98,50.33,35390.0,04,Monday
2016-04-26,253.0,0.0,4362.0,1963.0,276.0,2032.0,1864.0,8586.0,7094.0,54.0,82.0,5485.0,259.0,4543.0,5535.0,4658.0,32096.0,31749.0,40.4,48.98,34891.0,04,Tuesday
2016-04-27,252.0,0.0,5276.0,2412.0,279.0,1624.0,1826.0,9162.0,7089.0,60.0,84.0,4507.0,265.0,4629.0,4511.0,4661.0,32240.0,32114.0,41.4,50.1,33944.0,04,Wednesday
2016-04-28,248.0,0.0,5147.0,2441.0,284.0,1761.0,1802.0,9313.0,7067.0,62.0,91.0,4246.0,263.0,6124.0,3913.0,6182.0,32105.0,32004.0,38.29,47.29,37491.0,04,Thursday
2016-04-29,277.0,0.0,4927.0,2164.0,277.0,2341.0,1782.0,8752.0,7067.0,61.0,100.0,2746.0,262.0,5268.0,2551.0,5351.0,32289.0,32143.0,37.69,44.81,31243.0,04,Friday
2016-04-30,268.0,0.0,3729.0,1304.0,217.0,1391.0,1610.0,6380.0,5091.0,13.0,89.0,5053.0,260.0,9879.0,5016.0,9987.0,28347.0,28197.0,33.08,40.24,35634.0,04,Saturday
2016-05-01,426.0,0.0,4384.0,2111.0,434.0,3125.0,1063.0,4688.0,6091.0,98.0,80.0,2271.0,215.0,14244.0,2159.0,14217.0,31995.0,31916.0,42.94,30.06,35072.0,05,Sunday
2016-05-02,538.0,0.0,7013.0,4875.0,396.0,1024.0,1025.0,7509.0,6097.0,99.0,86.0,2687.0,234.0,5451.0,2953.0,5366.0,35222.0,35329.0,44.5,41.89,34144.0,05,Monday
2016-05-03,419.0,0.0,2802.0,1128.0,293.0,3224.0,1593.0,7870.0,7111.0,91.0,66.0,4698.0,206.0,13482.0,4632.0,13473.0,32314.0,31837.0,24.44,40.41,40523.0,05,Tuesday
2016-05-04,381.0,0.0,4304.0,1336.0,359.0,3254.0,1907.0,6781.0,7097.0,57.0,74.0,3438.0,241.0,11702.0,3147.0,11741.0,34649.0,34457.0,29.69,52.19,37997.0,05,Wednesday
2016-05-05,340.0,0.0,5355.0,2782.0,305.0,1468.0,1630.0,8058.0,5096.0,23.0,98.0,1656.0,263.0,5937.0,1938.0,5861.0,31481.0,31591.0,41.49,48.82,29773.0,05,Thursday
2016-05-06,339.0,0.0,5611.0,1983.0,220.0,1363.0,1493.0,5765.0,6068.0,58.0,88.0,4844.0,300.0,2394.0,4890.0,2465.0,27231.0,27528.0,45.5,46.43,28944.0,05,Friday
2016-05-07,350.0,655.0,6831.0,6495.0,315.0,286.0,1016.0,4235.0,6995.0,59.0,90.0,5181.0,334.0,6323.0,5105.0,6219.0,35697.0,36461.0,45.94,36.83,39191.0,05,Saturday
2016-05-08,403.0,796.0,5669.0,5260.0,323.0,830.0,903.0,3892.0,6975.0,56.0,92.0,5006.0,323.0,8060.0,5086.0,8194.0,35563.0,35224.0,48.1,21.87,38994.0,05,Sunday
2016-05-09,390.0,990.0,9092.0,6535.0,297.0,242.0,824.0,4761.0,6973.0,58.0,88.0,4898.0,310.0,4915.0,4943.0,4964.0,39872.0,39359.0,51.03,45.3,41984.0,05,Monday
2016-05-10,353.0,982.0,7889.0,5250.0,309.0,584.0,478.0,4895.0,7012.0,60.0,91.0,4207.0,285.0,5397.0,4485.0,5300.0,33305.0,33427.0,56.65,48.58,35230.0,05,Tuesday
2016-05-11,353.0,910.0,4858.0,5015.0,293.0,2572.0,713.0,2182.0,6037.0,60.0,97.0,1356.0,317.0,9612.0,1570.0,9714.0,28917.0,28865.0,61.99,51.49,30408.0,05,Wednesday
2016-05-12,363.0,624.0,11232.0,6325.0,285.0,2203.0,832.0,6365.0,5061.0,60.0,92.0,1579.0,310.0,6668.0,1452.0,6741.0,32889.0,33479.0,71.71,42.88,34821.0,05,Thursday
2016-05-13,334.0,0.0,5431.0,1320.0,296.0,1978.0,1909.0,8785.0,5100.0,13.0,88.0,2852.0,202.0,9288.0,3251.0,9188.0,32273.0,31964.0,27.0,36.29,35479.0,05,Friday
2016-05-14,308.0,0.0,4238.0,1011.0,247.0,2342.0,1922.0,8262.0,5099.0,11.0,69.0,4053.0,203.0,7774.0,3628.0,7758.0,28314.0,27769.0,16.79,27.95,34448.0,05,Saturday
2016-05-15,304.0,0.0,3976.0,734.0,218.0,2469.0,1785.0,8766.0,5100.0,12.0,65.0,4262.0,219.0,6171.0,4660.0,6185.0,27077.0,26479.0,24.0,34.2,31774.0,05,Sunday
2016-05-16,328.0,299.0,4726.0,1283.0,312.0,2000.0,1908.0,8287.0,5102.0,64.0,79.0,5154.0,220.0,5901.0,5329.0,5972.0,29181.0,29161.0,32.41,41.77,32971.0,05,Monday
2016-05-17,325.0,316.0,5169.0,2012.0,315.0,1725.0,1872.0,8565.0,5098.0,21.0,96.0,4489.0,203.0,3329.0,4603.0,3358.0,30806.0,30925.0,38.41,48.02,32274.0,05,Tuesday
2016-05-18,333.0,320.0,5757.0,2190.0,322.0,989.0,1694.0,9066.0,5094.0,22.0,94.0,5299.0,204.0,6687.0,5319.0,6523.0,31455.0,31587.0,39.48,49.2,34727.0,05,Wednesday
2016-05-19,333.0,102.0,5576.0,2264.0,321.0,1333.0,1736.0,8310.0,5096.0,21.0,97.0,5515.0,218.0,6020.0,5637.0,5882.0,31558.0,31302.0,39.0,48.24,38317.0,05,Thursday
2016-05-20,336.0,0.0,5326.0,2041.0,312.0,1413.0,1771.0,8443.0,5091.0,26.0,89.0,5585.0,240.0,4743.0,5685.0,4699.0,31522.0,31944.0,35.27,43.92,34863.0,05,Friday
2016-05-21,335.0,0.0,4372.0,1093.0,260.0,1542.0,1696.0,7597.0,5090.0,12.0,76.0,5392.0,231.0,10785.0,5398.0,10682.0,28410.0,28177.0,27.0,37.82,36552.0,05,Saturday
2016-05-22,313.0,0.0,3877.0,869.0,231.0,2924.0,1655.0,8234.0,5087.0,12.0,69.0,4297.0,225.0,10829.0,4385.0,10893.0,26699.0,26928.0,27.9,36.93,36115.0,05,Sunday
2016-05-23,345.0,308.0,5857.0,1786.0,310.0,1033.0,1726.0,8100.0,5090.0,21.0,88.0,4871.0,221.0,5125.0,4847.0,5354.0,31596.0,31332.0,39.15,48.49,34537.0,05,Monday
2016-05-24,351.0,327.0,5687.0,1890.0,306.0,1847.0,1706.0,7767.0,5173.0,24.0,95.0,4884.0,234.0,9278.0,5020.0,9270.0,31716.0,31442.0,37.09,47.05,35429.0,05,Tuesday
2016-05-25,353.0,335.0,6164.0,2482.0,312.0,1422.0,1667.0,8224.0,5093.0,19.0,100.0,3732.0,239.0,3797.0,3822.0,4016.0,31835.0,32042.0,41.01,50.64,31846.0,05,Wednesday
2016-05-26,344.0,0.0,5278.0,2293.0,310.0,260.0,1695.0,8306.0,5092.0,21.0,98.0,4621.0,251.0,3550.0,4428.0,3614.0,31084.0,31352.0,38.44,47.59,31669.0,05,Thursday
2016-05-27,341.0,0.0,5565.0,2450.0,311.0,541.0,1579.0,7704.0,5788.0,20.0,96.0,4948.0,277.0,5648.0,5097.0,5551.0,31817.0,32122.0,40.2,48.15,33956.0,05,Friday
2016-05-28,331.0,0.0,4157.0,1066.0,261.0,1508.0,1625.0,5521.0,6051.0,13.0,81.0,2940.0,263.0,11126.0,3377.0,11172.0,28299.0,28436.0,29.4,37.75,32099.0,05,Saturday
2016-05-29,316.0,0.0,4052.0,1024.0,220.0,3900.0,1673.0,4888.0,6063.0,13.0,66.0,3618.0,263.0,10501.0,3776.0,10628.0,26849.0,26601.0,35.81,43.22,34257.0,05,Sunday
2016-05-30,331.0,0.0,5073.0,1930.0,307.0,1092.0,1718.0,6075.0,6071.0,14.0,94.0,4720.0,263.0,5179.0,4953.0,5257.0,31423.0,31341.0,40.09,47.34,32412.0,05,Monday
2016-05-31,332.0,0.0,5261.0,2310.0,318.0,1037.0,1585.0,4984.0,6084.0,15.0,99.0,5218.0,265.0,6364.0,5368.0,6330.0,31596.0,31385.0,42.01,48.71,34348.0,05,Tuesday
2016-06-01,409.0,0.0,3771.0,1593.0,360.0,3865.0,983.0,4202.0,6090.0,89.0,70.0,1515.0,201.0,15203.0,1842.0,15280.0,29070.0,29584.0,30.42,48.49,35036.0,06,Wednesday
2016-06-02,531.0,0.0,4732.0,2963.0,343.0,1621.0,886.0,5917.0,6049.0,92.0,76.0,1841.0,230.0,13208.0,2533.0,13103.0,31730.0,31588.0,39.0,50.6,29769.0,06,Thursday
2016-06-03,406.0,0.0,4177.0,1339.0,279.0,1714.0,1597.0,7918.0,7113.0,88.0,60.0,4765.0,217.0,10654.0,4947.0,10839.0,32080.0,31659.0,29.17,50.96,36902.0,06,Friday
2016-06-04,248.0,0.0,6152.0,1122.0,381.0,2131.0,1834.0,7573.0,7098.0,57.0,88.0,5155.0,265.0,8160.0,5020.0,8158.0,33873.0,33678.0,39.01,51.49,36232.0,06,Saturday
2016-06-05,337.0,0.0,4597.0,2621.0,302.0,1884.0,1746.0,7800.0,5094.0,20.0,102.0,1865.0,251.0,6676.0,1889.0,6756.0,31545.0,32094.0,39.25,51.63,30311.0,06,Sunday
2016-06-06,358.0,321.0,6531.0,4116.0,323.0,475.0,1405.0,6134.0,6068.0,58.0,90.0,5003.0,281.0,2989.0,5188.0,2923.0,32575.0,32235.0,47.43,54.66,35537.0,06,Monday
2016-06-07,358.0,662.0,6886.0,6319.0,317.0,774.0,993.0,4608.0,6991.0,61.0,90.0,4954.0,340.0,6196.0,4858.0,6270.0,36436.0,36748.0,45.0,55.6,38397.0,06,Tuesday
2016-06-08,399.0,285.0,4389.0,3231.0,259.0,1555.0,821.0,3624.0,6967.0,57.0,84.0,5167.0,318.0,9207.0,5282.0,9258.0,30504.0,30026.0,45.17,56.14,34604.0,06,Wednesday
2016-06-09,387.0,974.0,10849.0,6749.0,308.0,460.0,784.0,4841.0,6771.0,57.0,90.0,4927.0,323.0,3366.0,4946.0,3483.0,39353.0,40144.0,52.0,55.13,40918.0,06,Thursday
2016-06-10,344.0,981.0,9141.0,5799.0,303.0,294.0,550.0,4545.0,7006.0,56.0,90.0,4416.0,313.0,3535.0,4181.0,3484.0,33161.0,33132.0,57.54,52.61,37474.0,06,Friday
2016-06-11,334.0,913.0,5784.0,4012.0,225.0,3933.0,746.0,3410.0,6043.0,59.0,91.0,3985.0,294.0,7862.0,4136.0,7957.0,28986.0,28179.0,68.18,51.79,33282.0,06,Saturday
2016-06-12,361.0,596.0,10633.0,6312.0,275.0,1106.0,820.0,6068.0,5061.0,59.0,87.0,2978.0,321.0,2188.0,3036.0,2139.0,31599.0,31481.0,72.88,55.54,33435.0,06,Sunday
2016-06-13,332.0,0.0,5599.0,1885.0,310.0,2305.0,1384.0,5106.0,7047.0,59.0,91.0,5204.0,260.0,11961.0,5293.0,11900.0,33658.0,34652.0,45.93,53.47,39682.0,06,Monday
2016-06-14,332.0,0.0,5304.0,1938.0,316.0,438.0,1395.0,4616.0,7065.0,61.0,94.0,5260.0,256.0,12279.0,5388.0,11911.0,34291.0,34237.0,42.36,49.41,38181.0,06,Tuesday
2016-06-15,343.0,0.0,5062.0,1167.0,332.0,1409.0,1418.0,5584.0,7063.0,60.0,87.0,3694.0,261.0,12013.0,3965.0,11915.0,33375.0,33604.0,38.79,46.52,36226.0,06,Wednesday
2016-06-16,351.0,0.0,5242.0,1137.0,330.0,647.0,1397.0,5707.0,7075.0,59.0,97.0,3536.0,276.0,8897.0,4062.0,8829.0,32277.0,31579.0,48.03,55.57,34093.0,06,Thursday
2016-06-17,341.0,0.0,5995.0,2255.0,336.0,514.0,1416.0,5432.0,7078.0,66.0,100.0,4743.0,283.0,4986.0,4946.0,5018.0,31445.0,31738.0,45.46,54.64,34514.0,06,Friday
2016-06-18,340.0,0.0,4720.0,1832.0,312.0,2083.0,1304.0,3396.0,7064.0,59.0,94.0,5142.0,284.0,7021.0,4825.0,7022.0,27829.0,28419.0,44.5,51.58,32614.0,06,Saturday
2016-06-19,340.0,0.0,4872.0,1510.0,257.0,2483.0,1154.0,4494.0,6860.0,60.0,82.0,5429.0,242.0,6027.0,5546.0,5993.0,27165.0,27481.0,44.0,50.61,32776.0,06,Sunday
2016-06-20,349.0,0.0,5094.0,3755.0,327.0,495.0,1243.0,4855.0,7021.0,70.0,90.0,5382.0,247.0,4980.0,5415.0,5128.0,32752.0,32440.0,48.0,55.21,34949.0,06,Monday
2016-06-21,340.0,0.0,5574.0,3827.0,327.0,309.0,1223.0,4754.0,7037.0,70.0,91.0,5347.0,285.0,5968.0,5404.0,5874.0,33771.0,33356.0,44.69,53.84,36227.0,06,Tuesday
2016-06-22,347.0,0.0,5409.0,3710.0,310.0,466.0,1294.0,4485.0,7016.0,61.0,92.0,5414.0,281.0,8491.0,5462.0,8493.0,34396.0,34002.0,42.8,50.16,37987.0,06,Wednesday
2016-06-23,347.0,0.0,5563.0,3583.0,303.0,138.0,1306.0,5577.0,7015.0,64.0,92.0,5388.0,281.0,7401.0,5415.0,7556.0,34089.0,34077.0,42.19,50.69,38289.0,06,Thursday
2016-06-24,350.0,0.0,5356.0,3581.0,325.0,607.0,1372.0,6757.0,7005.0,61.0,95.0,5211.0,291.0,8305.0,5163.0,8276.0,31829.0,32089.0,43.59,51.77,35757.0,06,Friday
2016-06-25,345.0,0.0,4860.0,1868.0,308.0,714.0,1136.0,3569.0,6989.0,59.0,98.0,5116.0,289.0,9551.0,5251.0,9481.0,29164.0,30302.0,41.19,48.41,34786.0,06,Saturday
2016-06-26,338.0,0.0,4277.0,1552.0,257.0,3562.0,1080.0,3001.0,7009.0,59.0,83.0,5094.0,249.0,9555.0,4919.0,9531.0,28050.0,28401.0,41.1,48.18,33667.0,06,Sunday
2016-06-27,346.0,0.0,5059.0,4876.0,339.0,599.0,1256.0,5264.0,7022.0,68.0,96.0,5251.0,235.0,7722.0,5173.0,7873.0,33799.0,34096.0,44.36,51.29,36958.0,06,Monday
2016-06-28,338.0,335.0,6288.0,5550.0,337.0,397.0,1278.0,7252.0,7004.0,70.0,95.0,3262.0,231.0,5914.0,3709.0,6074.0,34167.0,35697.0,46.5,55.43,36880.0,06,Tuesday
2016-06-29,353.0,655.0,7301.0,5914.0,332.0,601.0,1117.0,5208.0,6981.0,73.0,96.0,5072.0,252.0,5470.0,4861.0,5501.0,34973.0,35381.0,48.06,57.57,38810.0,06,Wednesday
2016-06-30,351.0,655.0,7285.0,5822.0,324.0,160.0,1109.0,5538.0,6620.0,69.0,95.0,5187.0,257.0,4631.0,5132.0,4622.0,35183.0,35638.0,49.88,57.04,38505.0,06,Thursday
2016-07-01,373.0,0.0,4111.0,1884.0,439.0,3895.0,1023.0,4935.0,6083.0,91.0,77.0,1148.0,205.0,14395.0,1096.0,14422.0,34216.0,35120.0,42.1,57.56,33801.0,07,Friday
2016-07-02,475.0,0.0,3822.0,1636.0,302.0,3933.0,868.0,6910.0,3965.0,92.0,71.0,2968.0,233.0,15576.0,2796.0,15541.0,31198.0,31244.0,49.03,53.08,35477.0,07,Saturday
2016-07-03,468.0,322.0,5647.0,2116.0,343.0,2813.0,1693.0,8050.0,7114.0,90.0,73.0,2374.0,212.0,13085.0,2700.0,13071.0,37064.0,37510.0,43.0,53.87,37776.0,07,Sunday
2016-07-04,238.0,0.0,4705.0,1299.0,363.0,3310.0,1858.0,7265.0,7100.0,57.0,87.0,5513.0,268.0,10063.0,5473.0,10032.0,33481.0,33295.0,30.75,56.41,39401.0,07,Monday
2016-07-05,334.0,0.0,3895.0,1475.0,250.0,1681.0,1710.0,6748.0,5089.0,11.0,78.0,1768.0,196.0,9385.0,1944.0,9277.0,27833.0,28464.0,30.0,54.24,27838.0,07,Tuesday
2016-07-06,361.0,649.0,6398.0,5223.0,318.0,243.0,1462.0,5263.0,6160.0,63.0,91.0,5312.0,268.0,4609.0,5337.0,4617.0,32929.0,33433.0,49.98,54.13,37826.0,07,Wednesday
2016-07-07,380.0,661.0,7528.0,6553.0,315.0,464.0,1121.0,5944.0,6987.0,64.0,93.0,2166.0,335.0,3965.0,2623.0,3868.0,36296.0,35886.0,44.68,54.05,35900.0,07,Thursday
2016-07-08,351.0,0.0,4402.0,2003.0,232.0,3328.0,797.0,3813.0,6868.0,56.0,82.0,5186.0,312.0,8926.0,5248.0,8911.0,29381.0,28952.0,45.2,53.27,33440.0,07,Friday
2016-07-09,370.0,973.0,9346.0,6735.0,310.0,367.0,674.0,3625.0,6928.0,58.0,89.0,4891.0,316.0,5398.0,4915.0,5200.0,39918.0,39355.0,51.56,51.72,40907.0,07,Saturday
2016-07-10,339.0,979.0,9694.0,5781.0,314.0,391.0,661.0,4967.0,7012.0,54.0,93.0,4603.0,314.0,1854.0,4655.0,1879.0,31872.0,31725.0,59.1,55.87,37055.0,07,Sunday
